timestamp,message
1756441760000,2025-08-29T04:29:20 [TASK_MANAGER    ]E:  Task '5EVS7DGTKJACRIOBAWZ63DHENQ' encountered a fatal error  (repository.c:5585)
1756441760000,"2025-08-29T04:29:20 [SORTER          ]I:  Final saved task state. Stream position , Source id 0, next Target id 1, confirmed Target id 0, last source timestamp 0  (sorter.c:828)"
1756441760000,2025-08-29T04:29:20 [TASK_MANAGER    ]I:  Subtask #0 ended  (replicationtask_util.c:595)
1756441769000,2025-08-29T04:29:29 [TASK_MANAGER    ]I:  Task management thread terminated  (replicationtask.c:4623)
1756441789000,2025-08-29T04:29:49 [AT_GLOBAL       ]I:  Closing log file at Fri Aug 29 04:29:49 2025  (at_logger.c:2975)
1756447192000,"2025-08-29T05:59:52 [AT_GLOBAL       ]I:  Task Server Log - 5EVS7DGTKJACRIOBAWZ63DHENQ  (V3.5.3.R2373 ip-10-7-0-186 Linux 4.14.355-280.672.amzn2.x86_64 #1 SMP Tue Aug 12 10:56:08 UTC 2025 x86_64 64-bit, PID: 2259798) started at Fri Aug 29 05:59:52 2025  (at_logger.c:3250)"
1756447192000,2025-08-29T05:59:52 [DATA_STRUCTURE  ]I:  SQLite version is 3.31.1  (at_sqlite.c:178)
1756447192000,2025-08-29T05:59:52 [TARGET_APPLY    ]I:  Lob lookup mutex created successfully  (bulk_apply.c:888)
1756447192000,2025-08-29T05:59:52 [VALIDATOR       ]I:  validation_util_class_initialize  (validation_util.c:85)
1756447192000,2025-08-29T05:59:52 [VALIDATOR       ]I:  Creating Table Def Mutex  (validation_util.c:89)
1756447192000,2025-08-29T05:59:52 [VALIDATOR       ]I:  ==> Success Creating Table Def Mutex  (validation_util.c:97)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Execute Request Task '5EVS7DGTKJACRIOBAWZ63DHENQ' running full load and CDC with flags fresh start with cdcPosition null and stop_at null  (replicationtask.c:993)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Task '5EVS7DGTKJACRIOBAWZ63DHENQ' starting full load and CDC in fresh start mode  (replicationtask.c:1621)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Serverless enhanced throughput is Disabled.  (replicationtask.c:1821)
1756447192000,"2025-08-29T05:59:52 [TASK_MANAGER    ]I:  The 'DynamoDB' target endpoint does not support ""Batch optimized apply"" mode's ""Preserve transactional integrity"" option. Therefore, ""Allow temporary lapses in transactional integrity"" will be enabled instead.  (replicationtask.c:1887)"
1756447192000,2025-08-29T05:59:52 [VALIDATOR       ]I:  bValidationFreshStart = '1'  (validation_manager.c:170)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Task Id: a564ec8b-9485-417d-bd5f-245f36a08f23  (replicationtask.c:3911)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  LOB support on the task has been disabled  (endpointshell.c:1934)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  maplongvarcharas = WSTRING  (postgres_endpoint_imp.c:855)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  mapjsonbasclob = FALSE  (postgres_endpoint_imp.c:856)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  maptextasclob = FALSE  (postgres_endpoint_imp.c:857)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  Source endpoint 'PostgreSQL Source' is using provider syntax '<default>'  (provider_syntax_manager.c:894)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447192000,2025-08-29T05:59:52 [SOURCE_CAPTURE  ]I:  Source database version number is: 160006  (postgres_endpoint_util.c:668)
1756447192000,2025-08-29T05:59:52 [SOURCE_UNLOAD   ]I:  PostgreSQL database server encoding is 'UTF8'  (postgres_endpoint_imp.c:1091)
1756447192000,2025-08-29T05:59:52 [SOURCE_UNLOAD   ]I:  Postgres Endpoint created using default mode  (postgres_endpoint_imp.c:1178)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  Write conditional put failures to exceptions table? true  (dynamodb_imp.c:72)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  Using role arn:aws:iam::943415317083:role/dms-dynamodb-role  (dynamodb_imp.c:75)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  Using region ap-southeast-1  (dynamodb_imp.c:100)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Initializing AWS CPP SDK with initAndCleanupOpenSSL and initAndCleanupCurl set to false.  (base.cpp:226)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  creating client configuration for region ap-southeast-1  (s3_client.cpp:50)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  creating client configuration for region ap-southeast-1  (s3_client.cpp:50)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  set idle timeout seconds to 200  (s3_client.cpp:124)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Creating STS Client with ServicePrincipalCredentialsProviderChain  (STSCredentialsProvider.cpp:92)
1756447192000,2025-08-29T05:59:52 [METADATA_MANAGE ]I:  Connection to DynamoDb successful!  (dynamodb_imp.c:140)
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Preparing all components  (replicationtask.c:2279)
1756447192000,"2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Task - 5EVS7DGTKJACRIOBAWZ63DHENQ is in STARTING state, updating starting status to AR_PREPARING_COMPONENTS  (repository.c:5491)"
1756447192000,2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Creating threads for all components  (replicationtask.c:2312)
1756447192000,"2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Task - 5EVS7DGTKJACRIOBAWZ63DHENQ is in STARTING state, updating starting status to AR_CREATING_TREADS  (repository.c:5491)"
1756447192000,"2025-08-29T05:59:52 [TASK_MANAGER    ]I:  Task - 5EVS7DGTKJACRIOBAWZ63DHENQ is in STARTING state, updating starting status to AR_CREATING_TABLES_LIST  (repository.c:5491)"
1756447192000,2025-08-29T05:59:52 [TABLES_MANAGER  ]I:  Calling for get capture table list from the Metadata Manager started.  (tasktablesmanager.c:963)
1756447193000,2025-08-29T05:59:53 [TABLES_MANAGER  ]I:  Calling for get capture table list from the Metadata Manager ended.  (tasktablesmanager.c:970)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Allocating CDC subtask (initialize sorter component and load swap files if any).  (replicationtask.c:2460)
1756447193000,"2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Task - 5EVS7DGTKJACRIOBAWZ63DHENQ is in STARTING state, updating starting status to AR_SUBTASKS_ALLOCATION  (repository.c:5491)"
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Task Manager starting. CDC subtask created  (replicationtask.c:2479)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Threads for all components were created  (replicationtask.c:2499)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Task initialization completed successfully  (replicationtask.c:3968)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Source endpoint 'PostgreSQL Source' is using provider syntax '<default>'  (provider_syntax_manager.c:894)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Source database version number is: 160006  (postgres_endpoint_util.c:668)
1756447193000,2025-08-29T05:59:53 [SOURCE_UNLOAD   ]I:  PostgreSQL database server encoding is 'UTF8'  (postgres_endpoint_imp.c:1091)
1756447193000,2025-08-29T05:59:53 [SOURCE_UNLOAD   ]I:  Postgres Endpoint created using default mode  (postgres_endpoint_imp.c:1178)
1756447193000,2025-08-29T05:59:53 [TARGET_APPLY    ]I:  Write conditional put failures to exceptions table? true  (dynamodb_imp.c:72)
1756447193000,2025-08-29T05:59:53 [TARGET_APPLY    ]I:  Using role arn:aws:iam::943415317083:role/dms-dynamodb-role  (dynamodb_imp.c:75)
1756447193000,2025-08-29T05:59:53 [TARGET_APPLY    ]I:  Using region ap-southeast-1  (dynamodb_imp.c:100)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  creating client configuration for region ap-southeast-1  (s3_client.cpp:50)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  creating client configuration for region ap-southeast-1  (s3_client.cpp:50)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  set idle timeout seconds to 200  (s3_client.cpp:124)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Creating STS Client with ServicePrincipalCredentialsProviderChain  (STSCredentialsProvider.cpp:92)
1756447193000,2025-08-29T05:59:53 [TARGET_APPLY    ]I:  Connection to DynamoDb successful!  (dynamodb_imp.c:140)
1756447193000,"2025-08-29T05:59:53 [TARGET_APPLY    ]I:  Restore bulk state. Last bulk last record id - '0', last applied record id - '0', target confirmed record id - '0', sorter confirmed record id - '0'  (endpointshell.c:2068)"
1756447193000,2025-08-29T05:59:53 [TARGET_APPLY    ]I:  Set Bulk Timeout Max  = 30 second  (bulk_apply.c:703)
1756447193000,2025-08-29T05:59:53 [TARGET_APPLY    ]I:  Set Bulk Timeout Min  = 1 second  (bulk_apply.c:704)
1756447193000,2025-08-29T05:59:53 [TARGET_APPLY    ]I:  Working in bulk apply mode  (endpointshell.c:2076)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Source endpoint 'PostgreSQL Source' is using provider syntax '<default>'  (provider_syntax_manager.c:894)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Source database version number is: 160006  (postgres_endpoint_util.c:668)
1756447193000,2025-08-29T05:59:53 [SOURCE_UNLOAD   ]I:  PostgreSQL database server encoding is 'UTF8'  (postgres_endpoint_imp.c:1091)
1756447193000,2025-08-29T05:59:53 [SOURCE_UNLOAD   ]I:  Postgres Endpoint created using default mode  (postgres_endpoint_imp.c:1178)
1756447193000,2025-08-29T05:59:53 [SORTER          ]I:  Sorter inspect target state  (sorter.c:519)
1756447193000,2025-08-29T05:59:53 [SORTER          ]I:  Target state checkpoint source id: 0  (sorter.c:524)
1756447193000,2025-08-29T05:59:53 [SORTER          ]I:  'Stop reading when memory limit reached' is set to true  (sorter.c:688)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Starting component st_0_transaction_sorter  (subtask.c:1449)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Starting component st_0_3HL2KDSIXJACFF7AC44YYMO6JE  (subtask.c:1449)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Starting component st_0_FTWLNA5U5NDAXOBILK5DTFW2X4  (subtask.c:1449)
1756447193000,"2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Task - 5EVS7DGTKJACRIOBAWZ63DHENQ is in RUNNING state, updating starting status to AR_RUNNING  (repository.c:5491)"
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  All stream components were initialized  (replicationtask.c:3648)
1756447193000,2025-08-29T05:59:53 [TASK_MANAGER    ]I:  Starting the validation process...  (replicationtask.c:3725)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Initial position is set to 'now'  (postgres_endpoint_util.c:375)
1756447193000,"2025-08-29T05:59:53 [TARGET_APPLY    ]I:  Using object mapping to create table. Object Mapping table name is ""awsdms_apply_exceptions"". Source table name is ""awsdms_apply_exceptions""  (dynamodb_table_requests.c:81)"
1756447193000,2025-08-29T05:59:53 [SORTER          ]I:  Sorter starts handling CDC  (sorter_transaction.c:3090)
1756447193000,"2025-08-29T05:59:53 [SORTER          ]I:  Sorter last run state: confirmed_record_id = 0, confirmed_stream_position = ''  (sorter_transaction.c:3261)"
1756447193000,"2025-08-29T05:59:53 [SORTER          ]I:  No records received to load or apply on target , waiting for data from upstream  (streamcomponent.c:2013)"
1756447193000,"2025-08-29T05:59:53 [TARGET_APPLY    ]I:  No records received to load or apply on target , waiting for data from upstream  (streamcomponent.c:2013)"
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Slot has plugin 'null'  (postgres_plugin.c:336)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Sets are 5evs7dgtkjacriob_00000005_a564ec8b_9485_417d_bd5f_245f36a08f23 and i5evs7dgtkjacriob_00000005_a564ec8b_9485_417d_bd5f_245f36a08f23  (postgres_pglogical.c:1081)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Slot has plugin 'null'  (postgres_test_decoding.c:234)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Slot has plugin 'test_decoding'  (postgres_test_decoding.c:234)
1756447193000,"2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Sampled CDC backend configuration is: wal_level=logical , max_wal_senders=20 ,  max_replication_slots=20, wal_sender_timeout=30000   (postgres_endpoint_util.c:1345)"
1756447193000,"2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Sampled DATESTYLE is 'ISO, MDY'  (postgres_endpoint_util.c:1411)"
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Heartbeat mechanism is disabled.  (postgres_endpoint_util.c:1765)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Slot has plugin 'null'  (postgres_test_decoding.c:234)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Initial positioning requested is 'now'  (postgres_endpoint_capture.c:358)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Slot has plugin 'null'  (postgres_test_decoding.c:234)
1756447193000,2025-08-29T05:59:53 [SOURCE_CAPTURE  ]I:  Replication slot '5evs7dgtkjacriob_00000005_a564ec8b_9485_417d_bd5f_245f36a08f23' created. XLOG position is '00000000/0400F570'  (postgres_endpoint_capture.c:392)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Backend system clock upon replication slot initialization is '2025-08-29 05:59:53.000754+00 Dst=false'  (postgres_endpoint_capture.c:430)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Client  system clock upon replication slot initialization is '2025-08-29 05:59.54.000+00 Dst=false'  (postgres_endpoint_capture.c:432)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Queried replication slot '5evs7dgtkjacriob_00000005_a564ec8b_9485_417d_bd5f_245f36a08f23' restart position is '00000000/0400F518' flush lsn position is '00000000/0400F570'  (postgres_endpoint_capture.c:453)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Positioning token value upon start is: 'now'  (postgres_endpoint_util.c:460)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Sent captured record 1 to internal queue from Source  (streamcomponent.c:3006)
1756447194000,2025-08-29T05:59:54 [SORTER          ]I:  Correcting source database time by 0 microseconds  (sorter_transaction.c:230)
1756447194000,2025-08-29T05:59:54 [SORTER          ]I:  Transaction consistency reached  (sorter_transaction.c:357)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  Starting replication now  (replicationtask.c:3321)
1756447194000,"2025-08-29T05:59:54 [TASK_MANAGER    ]I:  Task - 5EVS7DGTKJACRIOBAWZ63DHENQ is in RUNNING state, updating starting status to AR_RUNNING  (repository.c:5491)"
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  Starting subtask #1  (replicationtask_util.c:521)
1756447194000,2025-08-29T05:59:54 [SOURCE_UNLOAD   ]I:  Source endpoint 'PostgreSQL Source' is using provider syntax '<default>'  (provider_syntax_manager.c:894)
1756447194000,2025-08-29T05:59:54 [SOURCE_UNLOAD   ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  Starting subtask #2  (replicationtask_util.c:521)
1756447194000,"2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  WAL connection setup value detected for 'DateStyle' parameter is 'ISO, MDY'  (postgres_endpoint_wal_engine.c:2052)"
1756447194000,"2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  WAL connection setup value detected for 'DateStyle' parameter is 'ISO, MDY'  (postgres_endpoint_wal_engine.c:2052)"
1756447194000,2025-08-29T05:59:54 [SOURCE_UNLOAD   ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Source database version number is: 160006  (postgres_endpoint_util.c:668)
1756447194000,2025-08-29T05:59:54 [SOURCE_UNLOAD   ]I:  PostgreSQL database server encoding is 'UTF8'  (postgres_endpoint_imp.c:1091)
1756447194000,2025-08-29T05:59:54 [SOURCE_UNLOAD   ]I:  Postgres Endpoint created using default mode  (postgres_endpoint_imp.c:1178)
1756447194000,2025-08-29T05:59:54 [TARGET_LOAD     ]I:  Write conditional put failures to exceptions table? true  (dynamodb_imp.c:72)
1756447194000,2025-08-29T05:59:54 [TARGET_LOAD     ]I:  Using role arn:aws:iam::943415317083:role/dms-dynamodb-role  (dynamodb_imp.c:75)
1756447194000,2025-08-29T05:59:54 [TARGET_LOAD     ]I:  Using region ap-southeast-1  (dynamodb_imp.c:100)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  creating client configuration for region ap-southeast-1  (s3_client.cpp:50)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  creating client configuration for region ap-southeast-1  (s3_client.cpp:50)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  set idle timeout seconds to 200  (s3_client.cpp:124)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  Creating STS Client with ServicePrincipalCredentialsProviderChain  (STSCredentialsProvider.cpp:92)
1756447194000,2025-08-29T05:59:54 [TARGET_LOAD     ]I:  Connection to DynamoDb successful!  (dynamodb_imp.c:140)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Source endpoint 'PostgreSQL Source' is using provider syntax '<default>'  (provider_syntax_manager.c:894)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Source database version number is: 160006  (postgres_endpoint_util.c:668)
1756447194000,2025-08-29T05:59:54 [SOURCE_UNLOAD   ]I:  PostgreSQL database server encoding is 'UTF8'  (postgres_endpoint_imp.c:1091)
1756447194000,2025-08-29T05:59:54 [SOURCE_UNLOAD   ]I:  Postgres Endpoint created using default mode  (postgres_endpoint_imp.c:1178)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  Starting component st_1_FTWLNA5U5NDAXOBILK5DTFW2X4  (subtask.c:1449)
1756447194000,2025-08-29T05:59:54 [TARGET_LOAD     ]I:  Write conditional put failures to exceptions table? true  (dynamodb_imp.c:72)
1756447194000,2025-08-29T05:59:54 [TARGET_LOAD     ]I:  Using role arn:aws:iam::943415317083:role/dms-dynamodb-role  (dynamodb_imp.c:75)
1756447194000,2025-08-29T05:59:54 [TARGET_LOAD     ]I:  Using region ap-southeast-1  (dynamodb_imp.c:100)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  creating client configuration for region ap-southeast-1  (s3_client.cpp:50)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  creating client configuration for region ap-southeast-1  (s3_client.cpp:50)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  set idle timeout seconds to 200  (s3_client.cpp:124)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  Creating STS Client with ServicePrincipalCredentialsProviderChain  (STSCredentialsProvider.cpp:92)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  Starting component st_1_3HL2KDSIXJACFF7AC44YYMO6JE  (subtask.c:1449)
1756447194000,"2025-08-29T05:59:54 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'IntegrationLogs' ID = 1, order = 0  (tasktablesmanager.c:1918)"
1756447194000,2025-08-29T05:59:54 [SORTER          ]I:  Start collecting changes for table id = 1  (sorter_transaction.c:2317)
1756447194000,2025-08-29T05:59:54 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'IntegrationLogs' (Id = 1) by subtask 1. Start load timestamp 00063D7ABB016840  (replicationtask_util.c:755)
1756447194000,"2025-08-29T05:59:54 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream  (streamcomponent.c:2013)"
1756447194000,2025-08-29T05:59:54 [TARGET_LOAD     ]I:  Connection to DynamoDb successful!  (dynamodb_imp.c:140)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Source endpoint 'PostgreSQL Source' is using provider syntax '<default>'  (provider_syntax_manager.c:894)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447194000,2025-08-29T05:59:54 [SOURCE_CAPTURE  ]I:  Going to connect to ODBC connection string: Driver={PostgreSQL Unicode(x64)};Server=pgaurora-instance-1.crco8oc6go5j.ap-southeast-1.rds.amazonaws.com;Port=5432;Database=postgres;UseDeclareFetch=1;Fetch=10000;Uid=postgres;  (postgres_endpoint_util.c:262)
1756447195000,2025-08-29T05:59:55 [SOURCE_CAPTURE  ]I:  Source database version number is: 160006  (postgres_endpoint_util.c:668)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  PostgreSQL database server encoding is 'UTF8'  (postgres_endpoint_imp.c:1091)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Postgres Endpoint created using default mode  (postgres_endpoint_imp.c:1178)
1756447195000,2025-08-29T05:59:55 [SOURCE_UNLOAD   ]I:  Source endpoint 'PostgreSQL Source' is using provider syntax '<default>'  (provider_syntax_manager.c:894)
